date,股價,開盤價,收盤價,最高價,最低價,成交張數,成交筆數,成交金額,成交均張,漲跌幅,買進_外陸資買進股數(不含外資自營商),賣出_外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),買進_投信買進股數,賣出_投信賣出股數,投信買賣超股數,買進_自營商買進股數(自行買賣+避險),賣出_自營商賣出股數(自行買賣+避險),自營商買賣超股數,三大法人買進股數,三大法人賣出股數,三大法人買賣超股數,累計_買進_外陸資買進股數(不含外資自營商),累計_賣出_外陸資賣出股數(不含外資自營商),累計_外陸資買賣超股數(不含外資自營商),累計_買進_投信買進股數,累計_賣出_投信賣出股數,累計_投信買賣超股數,累計_買進_自營商買進股數(自行買賣+避險),累計_賣出_自營商賣出股數(自行買賣+避險),累計_自營商買賣超股數,累計_三大法人買進股數,累計_三大法人賣出股數,累計_三大法人買賣超股數,融資_融資買進(張),融資_融資賣出(張),融資_融資現金償還(張),融資_增減(張),融資_融資今日餘額(張),融券_融券買進(張),融券_融券賣出(張),融券_融券償還(張),融券_增減(張),融券_融券今日餘額(張),資券互抵(張),累計_融資_融資買進(張),累計_融資_融資賣出(張),累計_融資_增減(張),累計_融券_融券買進(張),累計_融券_融券賣出(張),累計_融券_增減(張),借券賣出_當日賣出,借券賣出_當日還券,借券賣出_當日調整,借券賣出_增減,借券賣出_當日餘額,借券賣出_次一營業日可限額,累計_借券賣出_當日賣出,累計_借券賣出_當日還券,累計_借券賣出_增減,1-999(股),"1,000-5,000(股)","5,001-10,000(股)","10,001-15,000(股)","15,001-20,000(股)","20,001-30,000(股)","30,001-40,000(股)","40,001-50,000(股)","50,001-100,000(股)","100,001-200,000(股)","200,001-400,000(股)","400,001-600,000(股)","600,001-800,000(股)","800,001-1,000,000(股)","1,000,001(股)以上"
2019-07-04,82.0,81.8,82.0,82.2,81.8,5777.0,1447.0,473795392.0,3.99,0.5,4520126.0,1408000.0,3112126.0,0.0,0.0,0.0,421000.0,227000.0,194000.0,4941126.0,1635000.0,3306126.0,833574427.0,951188099.0,-117613672.0,38705000.0,37217000.0,1488000.0,602888316.0,656851477.0,-53963161.0,1475167743.0,1645256576.0,-170088833.0,14.0,91.0,0.0,-77.0,1086.0,3.0,0.0,0.0,-3.0,361.0,0.0,35825.0,35273.0,-36.0,6382.0,7312.0,104.0,0.0,0.0,0.0,0.0,898000.0,2832429.0,64228000.0,67484000.0,-3256000.0,0.42,7.21,3.22,1.49,1.23,1.4,0.83,0.67,1.59,0.99,0.88,0.47,0.28,0.16,79.09
2019-07-05,81.9,82.1,81.9,82.35,81.8,1612.0,1054.0,132235865.0,1.53,-0.1,55011.0,0.0,55011.0,0.0,0.0,0.0,571000.0,306000.0,265000.0,626011.0,306000.0,320011.0,833629438.0,951188099.0,-117558661.0,38705000.0,37217000.0,1488000.0,603459316.0,657157477.0,-53698161.0,1475793754.0,1645562576.0,-169768822.0,4.0,16.0,0.0,-12.0,1074.0,0.0,0.0,0.0,0.0,361.0,0.0,35829.0,35289.0,-48.0,6382.0,7312.0,104.0,0.0,0.0,0.0,0.0,898000.0,2591733.0,64228000.0,67484000.0,-3256000.0,0.42,7.01,3.09,1.42,1.2,1.34,0.76,0.63,1.52,0.91,0.87,0.47,0.31,0.16,79.8
2019-07-08,81.6,81.8,81.6,82.0,81.4,3859.0,1508.0,315505734.0,2.56,-0.3,1742001.0,1364000.0,378001.0,25000.0,0.0,25000.0,500000.0,1204000.0,-704000.0,2267001.0,2568000.0,-300999.0,835371439.0,952552099.0,-117180660.0,38730000.0,37217000.0,1513000.0,603959316.0,658361477.0,-54402161.0,1478060755.0,1648130576.0,-170069821.0,12.0,5.0,0.0,7.0,1081.0,29.0,0.0,0.0,-29.0,332.0,0.0,35841.0,35294.0,-41.0,6411.0,7312.0,75.0,0.0,0.0,0.0,0.0,898000.0,2570029.0,64228000.0,67484000.0,-3256000.0,0.42,7.01,3.09,1.42,1.2,1.34,0.76,0.63,1.52,0.91,0.87,0.47,0.31,0.16,79.8
2019-07-09,81.5,81.75,81.5,81.75,81.4,4083.0,1528.0,333023156.0,2.67,-0.1,3111000.0,621000.0,2490000.0,30000.0,0.0,30000.0,29000.0,386000.0,-357000.0,3170000.0,1007000.0,2163000.0,838482439.0,953173099.0,-114690660.0,38760000.0,37217000.0,1543000.0,603988316.0,658747477.0,-54759161.0,1481230755.0,1649137576.0,-167906821.0,8.0,20.0,0.0,-12.0,1069.0,26.0,0.0,0.0,-26.0,306.0,0.0,35849.0,35314.0,-53.0,6437.0,7312.0,49.0,0.0,41000.0,0.0,-41000.0,857000.0,2495450.0,64228000.0,67525000.0,-3297000.0,0.42,7.01,3.09,1.42,1.2,1.34,0.76,0.63,1.52,0.91,0.87,0.47,0.31,0.16,79.8
2019-07-10,82.2,81.95,82.2,82.25,81.85,4427.0,1918.0,363405703.0,2.31,0.7,454364.0,501000.0,-46636.0,0.0,0.0,0.0,3135000.0,95000.0,3040000.0,3589364.0,596000.0,2993364.0,838936803.0,953674099.0,-114737296.0,38760000.0,37217000.0,1543000.0,607123316.0,658842477.0,-51719161.0,1484820119.0,1649733576.0,-164913457.0,15.0,50.0,2.0,-37.0,1032.0,20.0,0.0,0.0,-20.0,286.0,0.0,35864.0,35364.0,-90.0,6457.0,7312.0,29.0,0.0,1000.0,0.0,-1000.0,856000.0,2441604.0,64228000.0,67526000.0,-3298000.0,0.42,7.01,3.09,1.42,1.2,1.34,0.76,0.63,1.52,0.91,0.87,0.47,0.31,0.16,79.8
2019-07-11,82.85,82.65,82.85,83.05,82.5,10379.0,4412.0,860205468.0,2.35,0.65,3400000.0,56000.0,3344000.0,0.0,1280000.0,-1280000.0,5488000.0,316000.0,5172000.0,8888000.0,1652000.0,7236000.0,842336803.0,953730099.0,-111393296.0,38760000.0,38497000.0,263000.0,612611316.0,659158477.0,-46547161.0,1493708119.0,1651385576.0,-157677457.0,54.0,53.0,0.0,1.0,1033.0,36.0,0.0,2.0,-38.0,248.0,2.0,35918.0,35417.0,-89.0,6493.0,7312.0,-9.0,0.0,0.0,0.0,0.0,856000.0,2448807.0,64228000.0,67526000.0,-3298000.0,0.42,7.01,3.09,1.42,1.2,1.34,0.76,0.63,1.52,0.91,0.87,0.47,0.31,0.16,79.8
2019-07-12,82.75,82.85,82.75,83.0,82.7,2972.0,1440.0,246251327.0,2.06,-0.1,643061.0,1000.0,642061.0,0.0,335000.0,-335000.0,483000.0,354000.0,129000.0,1126061.0,690000.0,436061.0,842979864.0,953731099.0,-110751235.0,38760000.0,38832000.0,-72000.0,613094316.0,659512477.0,-46418161.0,1494834180.0,1652075576.0,-157241396.0,18.0,12.0,0.0,6.0,1039.0,38.0,0.0,0.0,-38.0,210.0,1.0,35936.0,35429.0,-83.0,6531.0,7312.0,-47.0,0.0,0.0,0.0,0.0,856000.0,2401945.0,64228000.0,67526000.0,-3298000.0,0.43,6.84,3.01,1.38,1.12,1.3,0.74,0.6,1.46,0.87,0.8,0.47,0.26,0.27,80.36
2019-07-15,83.2,82.85,83.2,83.35,82.25,9336.0,3389.0,775528066.0,2.75,0.45,6973010.0,844000.0,6129010.0,0.0,211000.0,-211000.0,850000.0,300000.0,550000.0,7823010.0,1355000.0,6468010.0,849952874.0,954575099.0,-104622225.0,38760000.0,39043000.0,-283000.0,613944316.0,659812477.0,-45868161.0,1502657190.0,1653430576.0,-150773386.0,12.0,41.0,0.0,-29.0,1010.0,207.0,0.0,1.0,-208.0,2.0,0.0,35948.0,35470.0,-112.0,6738.0,7312.0,-255.0,0.0,0.0,0.0,0.0,856000.0,2419643.0,64228000.0,67526000.0,-3298000.0,0.43,6.84,3.01,1.38,1.12,1.3,0.74,0.6,1.46,0.87,0.8,0.47,0.26,0.27,80.36
2019-07-16,83.35,83.2,83.35,83.45,83.15,5503.0,2645.0,458848605.0,2.08,0.15,2510216.0,250000.0,2260216.0,0.0,75000.0,-75000.0,1657000.0,329000.0,1328000.0,4167216.0,654000.0,3513216.0,852463090.0,954825099.0,-102362009.0,38760000.0,39118000.0,-358000.0,615601316.0,660141477.0,-44540161.0,1506824406.0,1654084576.0,-147260170.0,21.0,34.0,0.0,-13.0,997.0,0.0,0.0,2.0,-2.0,0.0,0.0,35969.0,35504.0,-125.0,6738.0,7312.0,-257.0,0.0,0.0,0.0,0.0,856000.0,2414498.0,64228000.0,67526000.0,-3298000.0,0.43,6.84,3.01,1.38,1.12,1.3,0.74,0.6,1.46,0.87,0.8,0.47,0.26,0.27,80.36
2019-07-17,82.8,83.25,82.8,83.25,82.8,10598.0,4107.0,879178624.0,2.58,-0.55,6590000.0,1809000.0,4781000.0,0.0,170000.0,-170000.0,1709000.0,3731000.0,-2022000.0,8299000.0,5710000.0,2589000.0,859053090.0,956634099.0,-97581009.0,38760000.0,39288000.0,-528000.0,617310316.0,663872477.0,-46562161.0,1515123406.0,1659794576.0,-144671170.0,60.0,212.0,0.0,-152.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,36029.0,35716.0,-277.0,6738.0,7312.0,-257.0,0.0,0.0,0.0,0.0,856000.0,2448195.0,64228000.0,67526000.0,-3298000.0,0.43,6.84,3.01,1.38,1.12,1.3,0.74,0.6,1.46,0.87,0.8,0.47,0.26,0.27,80.36
2019-07-18,82.7,82.6,82.7,82.95,82.6,7541.0,1759.0,624408018.0,4.29,-0.1,3044000.0,280000.0,2764000.0,0.0,88000.0,-88000.0,2013000.0,704093.0,1308907.0,5057000.0,1072093.0,3984907.0,862097090.0,956914099.0,-94817009.0,38760000.0,39376000.0,-616000.0,619323316.0,664576570.0,-45253254.0,1520180406.0,1660866669.0,-140686263.0,13.0,44.0,0.0,-31.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,36042.0,35760.0,-308.0,6738.0,7312.0,-257.0,0.0,118000.0,0.0,-118000.0,738000.0,2453087.0,64228000.0,67644000.0,-3416000.0,0.43,6.84,3.01,1.38,1.12,1.3,0.74,0.6,1.46,0.87,0.8,0.47,0.26,0.27,80.36
2019-07-19,83.0,83.0,83.0,83.45,83.0,9780.0,3437.0,814129776.0,2.85,0.0,8179000.0,155000.0,8024000.0,0.0,170000.0,-170000.0,529000.0,1816000.0,-1287000.0,8708000.0,2141000.0,6567000.0,870276090.0,957069099.0,-86793009.0,38760000.0,39546000.0,-786000.0,619852316.0,666392570.0,-46540254.0,1528888406.0,1663007669.0,-134119263.0,14.0,107.0,0.0,-93.0,721.0,0.0,15.0,0.0,15.0,15.0,0.0,36056.0,35867.0,-401.0,6738.0,7327.0,-242.0,0.0,484000.0,0.0,-484000.0,254000.0,2476334.0,64228000.0,68128000.0,-3900000.0,0.46,7.03,3.06,1.41,1.14,1.32,0.75,0.61,1.46,0.88,0.91,0.46,0.29,0.45,79.7
2019-07-22,83.4,83.1,83.4,83.5,83.1,8368.0,3434.0,698062737.0,2.44,0.4,6454500.0,4000.0,6450500.0,0.0,0.0,0.0,579000.0,1210000.0,-631000.0,7033500.0,1214000.0,5819500.0,876730590.0,957073099.0,-80342509.0,38760000.0,39546000.0,-786000.0,620431316.0,667602570.0,-47171254.0,1535921906.0,1664221669.0,-128299763.0,16.0,77.0,0.0,-61.0,660.0,0.0,7.0,0.0,7.0,22.0,20.0,36072.0,35944.0,-462.0,6738.0,7334.0,-235.0,0.0,0.0,0.0,0.0,254000.0,2483352.0,64228000.0,68128000.0,-3900000.0,0.46,7.03,3.06,1.41,1.14,1.32,0.75,0.61,1.46,0.88,0.91,0.46,0.29,0.45,79.7
2019-07-23,83.6,83.6,83.6,83.9,83.5,5899.0,2505.0,493687372.0,2.35,0.2,3236000.0,111000.0,3125000.0,0.0,35000.0,-35000.0,1381000.0,610000.0,771000.0,4617000.0,756000.0,3861000.0,879966590.0,957184099.0,-77217509.0,38760000.0,39581000.0,-821000.0,621812316.0,668212570.0,-46400254.0,1540538906.0,1664977669.0,-124438763.0,7.0,59.0,0.0,-52.0,608.0,0.0,0.0,0.0,0.0,22.0,8.0,36079.0,36003.0,-514.0,6738.0,7334.0,-235.0,98000.0,0.0,0.0,98000.0,352000.0,2436103.0,64326000.0,68128000.0,-3802000.0,0.46,7.03,3.06,1.41,1.14,1.32,0.75,0.61,1.46,0.88,0.91,0.46,0.29,0.45,79.7
2019-07-24,83.55,83.75,83.55,83.9,83.55,3364.0,1397.0,281628164.0,2.41,-0.05,1868000.0,7000.0,1861000.0,0.0,75000.0,-75000.0,828000.0,371000.0,457000.0,2696000.0,453000.0,2243000.0,881834590.0,957191099.0,-75356509.0,38760000.0,39656000.0,-896000.0,622640316.0,668583570.0,-45943254.0,1543234906.0,1665430669.0,-122195763.0,5.0,7.0,0.0,-2.0,606.0,0.0,0.0,0.0,0.0,22.0,6.0,36084.0,36010.0,-516.0,6738.0,7334.0,-235.0,0.0,0.0,0.0,0.0,352000.0,2377163.0,64326000.0,68128000.0,-3802000.0,0.46,7.03,3.06,1.41,1.14,1.32,0.75,0.61,1.46,0.88,0.91,0.46,0.29,0.45,79.7
2019-07-25,83.8,83.55,83.8,83.8,83.4,4931.0,1798.0,412670155.0,2.74,0.25,3374011.0,48000.0,3326011.0,0.0,0.0,0.0,1077000.0,1207000.0,-130000.0,4451011.0,1255000.0,3196011.0,885208601.0,957239099.0,-72030498.0,38760000.0,39656000.0,-896000.0,623717316.0,669790570.0,-46073254.0,1547685917.0,1666685669.0,-118999752.0,22.0,8.0,0.0,14.0,620.0,0.0,0.0,0.0,0.0,22.0,4.0,36106.0,36018.0,-502.0,6738.0,7334.0,-235.0,0.0,0.0,0.0,0.0,352000.0,2367330.0,64326000.0,68128000.0,-3802000.0,0.46,7.03,3.06,1.41,1.14,1.32,0.75,0.61,1.46,0.88,0.91,0.46,0.29,0.45,79.7
2019-07-26,83.25,83.4,83.25,83.4,83.2,3129.0,1837.0,260812774.0,1.7,-0.55,230000.0,0.0,230000.0,0.0,90000.0,-90000.0,317000.0,1174000.0,-857000.0,547000.0,1264000.0,-717000.0,885438601.0,957239099.0,-71800498.0,38760000.0,39746000.0,-986000.0,624034316.0,670964570.0,-46930254.0,1548232917.0,1667949669.0,-119716752.0,23.0,21.0,0.0,2.0,622.0,0.0,8.0,0.0,8.0,30.0,0.0,36129.0,36039.0,-500.0,6738.0,7342.0,-227.0,0.0,0.0,0.0,0.0,352000.0,2366986.0,64326000.0,68128000.0,-3802000.0,0.49,7.07,3.03,1.41,1.09,1.32,0.7,0.64,1.45,0.89,0.91,0.49,0.35,0.24,79.84
2019-07-29,83.45,83.1,83.45,83.45,83.05,3042.0,1346.0,253325799.0,2.26,0.2,379000.0,8000.0,371000.0,0.0,80000.0,-80000.0,526000.0,1321000.0,-795000.0,905000.0,1409000.0,-504000.0,885817601.0,957247099.0,-71429498.0,38760000.0,39826000.0,-1066000.0,624560316.0,672285570.0,-47725254.0,1549137917.0,1669358669.0,-120220752.0,26.0,17.0,0.0,9.0,631.0,0.0,0.0,0.0,0.0,30.0,0.0,36155.0,36056.0,-491.0,6738.0,7342.0,-227.0,0.0,0.0,0.0,0.0,352000.0,2335998.0,64326000.0,68128000.0,-3802000.0,0.49,7.07,3.03,1.41,1.09,1.32,0.7,0.64,1.45,0.89,0.91,0.49,0.35,0.24,79.84
2019-07-30,83.2,83.6,83.2,83.7,83.2,2083.0,1207.0,173777513.0,1.73,-0.25,276000.0,38000.0,238000.0,110000.0,0.0,110000.0,293000.0,362000.0,-69000.0,679000.0,400000.0,279000.0,886093601.0,957285099.0,-71191498.0,38870000.0,39826000.0,-956000.0,624853316.0,672647570.0,-47794254.0,1549816917.0,1669758669.0,-119941752.0,20.0,10.0,0.0,10.0,641.0,0.0,0.0,0.0,0.0,30.0,0.0,36175.0,36066.0,-481.0,6738.0,7342.0,-227.0,0.0,0.0,0.0,0.0,352000.0,2327928.0,64326000.0,68128000.0,-3802000.0,0.49,7.07,3.03,1.41,1.09,1.32,0.7,0.64,1.45,0.89,0.91,0.49,0.35,0.24,79.84
2019-07-31,82.8,83.15,82.8,83.15,82.45,3119.0,1492.0,258060696.0,2.09,-0.4,522000.0,275000.0,247000.0,0.0,20000.0,-20000.0,778000.0,901000.0,-123000.0,1300000.0,1196000.0,104000.0,886615601.0,957560099.0,-70944498.0,38870000.0,39846000.0,-976000.0,625631316.0,673548570.0,-47917254.0,1551116917.0,1670954669.0,-119837752.0,10.0,24.0,0.0,-14.0,627.0,0.0,0.0,0.0,0.0,30.0,4.0,36185.0,36090.0,-495.0,6738.0,7342.0,-227.0,0.0,0.0,0.0,0.0,352000.0,2140795.0,64326000.0,68128000.0,-3802000.0,0.49,7.07,3.03,1.41,1.09,1.32,0.7,0.64,1.45,0.89,0.91,0.49,0.35,0.24,79.84
2019-08-01,82.3,82.2,82.3,82.55,82.1,5042.0,2632.0,414858242.0,1.92,-0.5,293000.0,620100.0,-327100.0,61000.0,66000.0,-5000.0,981000.0,1782000.0,-801000.0,1335000.0,2468100.0,-1133100.0,886908601.0,958180199.0,-71271598.0,38931000.0,39912000.0,-981000.0,626612316.0,675330570.0,-48718254.0,1552451917.0,1673422769.0,-120970852.0,19.0,7.0,0.0,12.0,639.0,6.0,0.0,0.0,-6.0,24.0,0.0,36204.0,36097.0,-483.0,6744.0,7342.0,-233.0,0.0,0.0,0.0,0.0,352000.0,2075405.0,64326000.0,68128000.0,-3802000.0,0.49,7.07,3.03,1.41,1.09,1.32,0.7,0.64,1.45,0.89,0.91,0.49,0.35,0.24,79.84
2019-08-02,80.95,81.05,80.95,81.2,80.6,16846.0,6921.0,1362560110.0,2.43,-1.35,88000.0,6540000.0,-6452000.0,92000.0,0.0,92000.0,2372000.0,6773000.0,-4401000.0,2552000.0,13313000.0,-10761000.0,886996601.0,964720199.0,-77723598.0,39023000.0,39912000.0,-889000.0,628984316.0,682103570.0,-53119254.0,1555003917.0,1686735769.0,-131731852.0,120.0,18.0,0.0,102.0,741.0,1.0,1.0,0.0,0.0,24.0,0.0,36324.0,36115.0,-381.0,6745.0,7343.0,-233.0,0.0,0.0,0.0,0.0,352000.0,2090433.0,64326000.0,68128000.0,-3802000.0,0.5,7.11,3.04,1.44,1.09,1.31,0.7,0.64,1.5,0.95,0.92,0.44,0.3,0.37,79.62
2019-08-05,80.15,80.7,80.15,80.85,79.9,20659.0,9417.0,1657565764.0,2.19,-0.8,81022.0,13513000.0,-13431978.0,0.0,0.0,0.0,2359000.0,4624000.0,-2265000.0,2440022.0,18137000.0,-15696978.0,887077623.0,978233199.0,-91155576.0,39023000.0,39912000.0,-889000.0,631343316.0,686727570.0,-55384254.0,1557443939.0,1704872769.0,-147428830.0,156.0,9.0,0.0,147.0,888.0,0.0,17.0,0.0,17.0,41.0,1.0,36480.0,36124.0,-234.0,6745.0,7360.0,-216.0,0.0,98000.0,0.0,-98000.0,254000.0,2131021.0,64326000.0,68226000.0,-3900000.0,0.5,7.11,3.04,1.44,1.09,1.31,0.7,0.64,1.5,0.95,0.92,0.44,0.3,0.37,79.62
2019-08-06,80.1,78.65,80.1,80.45,78.5,24901.0,10838.0,1968227195.0,2.3,-0.05,300002.0,13463000.0,-13162998.0,25000.0,0.0,25000.0,4995000.0,6490000.0,-1495000.0,5320002.0,19953000.0,-14632998.0,887377625.0,991696199.0,-104318574.0,39048000.0,39912000.0,-864000.0,636338316.0,693217570.0,-56879254.0,1562763941.0,1724825769.0,-162061828.0,227.0,30.0,1.0,196.0,1084.0,1.0,11.0,0.0,10.0,51.0,19.0,36707.0,36154.0,-38.0,6746.0,7371.0,-206.0,0.0,0.0,0.0,0.0,254000.0,2300628.0,64326000.0,68226000.0,-3900000.0,0.5,7.11,3.04,1.44,1.09,1.31,0.7,0.64,1.5,0.95,0.92,0.44,0.3,0.37,79.62
2019-08-07,79.7,80.15,79.7,80.2,79.55,16856.0,7603.0,1345630493.0,2.22,-0.4,988000.0,11469000.0,-10481000.0,67000.0,0.0,67000.0,2241000.0,3055000.0,-814000.0,3296000.0,14524000.0,-11228000.0,888365625.0,1003165199.0,-114799574.0,39115000.0,39912000.0,-797000.0,638579316.0,696272570.0,-57693254.0,1566059941.0,1739349769.0,-173289828.0,110.0,46.0,0.0,64.0,1148.0,16.0,4.0,0.0,-12.0,39.0,0.0,36817.0,36200.0,26.0,6762.0,7375.0,-218.0,0.0,0.0,0.0,0.0,254000.0,2410055.0,64326000.0,68226000.0,-3900000.0,0.5,7.11,3.04,1.44,1.09,1.31,0.7,0.64,1.5,0.95,0.92,0.44,0.3,0.37,79.62
2019-08-08,80.65,80.05,80.65,80.8,80.0,5036.0,2802.0,405560691.0,1.8,0.95,301000.0,221000.0,80000.0,75000.0,0.0,75000.0,1323000.0,925000.0,398000.0,1699000.0,1146000.0,553000.0,888666625.0,1003386199.0,-114719574.0,39190000.0,39912000.0,-722000.0,639902316.0,697197570.0,-57295254.0,1567758941.0,1740495769.0,-172736828.0,86.0,102.0,4.0,-20.0,1128.0,0.0,4.0,0.0,4.0,43.0,0.0,36903.0,36302.0,6.0,6762.0,7379.0,-214.0,0.0,0.0,0.0,0.0,254000.0,2306903.0,64326000.0,68226000.0,-3900000.0,0.51,8.27,3.65,1.72,1.36,1.57,0.88,0.71,1.77,1.11,1.04,0.51,0.22,0.36,76.26
2019-08-12,80.6,80.65,80.6,80.85,80.15,3168.0,2171.0,255436705.0,1.46,-0.05,7370.0,948100.0,-940730.0,46000.0,0.0,46000.0,391000.0,601000.0,-210000.0,444370.0,1549100.0,-1104730.0,888673995.0,1004334299.0,-115660304.0,39236000.0,39912000.0,-676000.0,640293316.0,697798570.0,-57505254.0,1568203311.0,1742044869.0,-173841558.0,17.0,26.0,0.0,-9.0,1119.0,0.0,9.0,0.0,9.0,52.0,0.0,36920.0,36328.0,-3.0,6762.0,7388.0,-205.0,0.0,0.0,0.0,0.0,254000.0,2299176.0,64326000.0,68226000.0,-3900000.0,0.51,8.27,3.65,1.72,1.36,1.57,0.88,0.71,1.77,1.11,1.04,0.51,0.22,0.36,76.26
2019-08-13,79.7,80.15,79.7,80.15,79.55,7431.0,4255.0,593128279.0,1.75,-0.9,4100.0,3120000.0,-3115900.0,125000.0,0.0,125000.0,596000.0,3345000.0,-2749000.0,725100.0,6465000.0,-5739900.0,888678095.0,1007454299.0,-118776204.0,39361000.0,39912000.0,-551000.0,640889316.0,701143570.0,-60254254.0,1568928411.0,1748509869.0,-179581458.0,87.0,16.0,0.0,71.0,1190.0,7.0,2.0,0.0,-5.0,47.0,0.0,37007.0,36344.0,68.0,6769.0,7390.0,-210.0,0.0,0.0,0.0,0.0,254000.0,2235777.0,64326000.0,68226000.0,-3900000.0,0.51,8.27,3.65,1.72,1.36,1.57,0.88,0.71,1.77,1.11,1.04,0.51,0.22,0.36,76.26
2019-08-14,80.3,80.7,80.3,80.8,80.3,7382.0,3019.0,595173755.0,2.45,0.6,1329000.0,2766000.0,-1437000.0,50000.0,0.0,50000.0,631000.0,1614000.0,-983000.0,2010000.0,4380000.0,-2370000.0,890007095.0,1010220299.0,-120213204.0,39411000.0,39912000.0,-501000.0,641520316.0,702757570.0,-61237254.0,1570938411.0,1752889869.0,-181951458.0,51.0,145.0,0.0,-94.0,1096.0,1.0,2.0,0.0,1.0,48.0,0.0,37058.0,36489.0,-26.0,6770.0,7392.0,-209.0,0.0,0.0,0.0,0.0,254000.0,2257506.0,64326000.0,68226000.0,-3900000.0,0.51,8.27,3.65,1.72,1.36,1.57,0.88,0.71,1.77,1.11,1.04,0.51,0.22,0.36,76.26
2019-08-15,79.4,79.2,79.4,79.6,79.1,15972.0,6769.0,1267223096.0,2.36,-0.9,401211.0,10459000.0,-10057789.0,25000.0,20000.0,5000.0,842000.0,3241000.0,-2399000.0,1268211.0,13720000.0,-12451789.0,890408306.0,1020679299.0,-130270993.0,39436000.0,39932000.0,-496000.0,642362316.0,705998570.0,-63636254.0,1572206622.0,1766609869.0,-194403247.0,206.0,7.0,0.0,199.0,1295.0,2.0,7.0,0.0,5.0,53.0,4.0,37264.0,36496.0,173.0,6772.0,7399.0,-204.0,0.0,0.0,0.0,0.0,254000.0,2331072.0,64326000.0,68226000.0,-3900000.0,0.51,8.27,3.65,1.72,1.36,1.57,0.88,0.71,1.77,1.11,1.04,0.51,0.22,0.36,76.26
2019-08-16,80.35,79.45,80.35,80.35,79.25,6158.0,3689.0,492012872.0,1.67,0.95,1578001.0,68000.0,1510001.0,0.0,0.0,0.0,1132000.0,2461000.0,-1329000.0,2710001.0,2529000.0,181001.0,891986307.0,1020747299.0,-128760992.0,39436000.0,39932000.0,-496000.0,643494316.0,708459570.0,-64965254.0,1574916623.0,1769138869.0,-194222246.0,219.0,147.0,3.0,69.0,1364.0,3.0,8.0,0.0,5.0,58.0,1.0,37483.0,36643.0,242.0,6775.0,7407.0,-199.0,0.0,0.0,0.0,0.0,254000.0,2334884.0,64326000.0,68226000.0,-3900000.0,0.51,8.56,3.8,1.79,1.43,1.66,0.97,0.78,1.86,1.2,0.99,0.52,0.27,0.36,75.24
2019-08-19,80.8,80.75,80.8,80.9,80.3,6475.0,3347.0,522065179.0,1.93,0.45,2573000.0,189000.0,2384000.0,0.0,0.0,0.0,518000.0,778000.0,-260000.0,3091000.0,967000.0,2124000.0,894559307.0,1020936299.0,-126376992.0,39436000.0,39932000.0,-496000.0,644012316.0,709237570.0,-65225254.0,1578007623.0,1770105869.0,-192098246.0,147.0,251.0,0.0,-104.0,1260.0,0.0,54.0,0.0,54.0,112.0,0.0,37630.0,36894.0,138.0,6775.0,7461.0,-145.0,0.0,0.0,0.0,0.0,254000.0,2383509.0,64326000.0,68226000.0,-3900000.0,0.51,8.56,3.8,1.79,1.43,1.66,0.97,0.78,1.86,1.2,0.99,0.52,0.27,0.36,75.24
2019-08-20,81.0,80.85,81.0,81.1,80.8,4179.0,2012.0,338309857.0,2.08,0.2,1000.0,425000.0,-424000.0,75000.0,0.0,75000.0,1569000.0,327000.0,1242000.0,1645000.0,752000.0,893000.0,894560307.0,1021361299.0,-126800992.0,39511000.0,39932000.0,-421000.0,645581316.0,709564570.0,-63983254.0,1579652623.0,1770857869.0,-191205246.0,149.0,139.0,0.0,10.0,1270.0,6.0,2.0,0.0,-4.0,108.0,0.0,37779.0,37033.0,148.0,6781.0,7463.0,-149.0,0.0,0.0,0.0,0.0,254000.0,2386710.0,64326000.0,68226000.0,-3900000.0,0.51,8.56,3.8,1.79,1.43,1.66,0.97,0.78,1.86,1.2,0.99,0.52,0.27,0.36,75.24
2019-08-21,81.1,80.95,81.1,81.15,80.9,6092.0,3233.0,493794088.0,1.88,0.1,4236000.0,1000.0,4235000.0,207000.0,0.0,207000.0,571000.0,1406000.0,-835000.0,5014000.0,1407000.0,3607000.0,898796307.0,1021362299.0,-122565992.0,39718000.0,39932000.0,-214000.0,646152316.0,710970570.0,-64818254.0,1584666623.0,1772264869.0,-187598246.0,18.0,98.0,0.0,-80.0,1190.0,2.0,1.0,0.0,-1.0,107.0,0.0,37797.0,37131.0,68.0,6783.0,7464.0,-150.0,0.0,0.0,0.0,0.0,254000.0,2406807.0,64326000.0,68226000.0,-3900000.0,0.51,8.56,3.8,1.79,1.43,1.66,0.97,0.78,1.86,1.2,0.99,0.52,0.27,0.36,75.24
